filename,variable,group_id,mean,sd,n,r,se,error_type,plot_type
fig_2_vestfold.png,vestfold,u8,0.674460431654677,0.407861168001747,17,,0.0989208633093526,se,mean_error
fig_2_vestfold.png,vestfold,u9,0.737410071942446,0.482017744002064,17,,0.116906474820144,se,mean_error
fig_2_vestfold.png,vestfold,b1,0.107913669064748,0.222469728000953,17,,0.0539568345323742,se,mean_error
fig_2_vestfold.png,vestfold,b2,0.12589928057554,0.29662630400127,17,,0.0719424460431652,se,mean_error
fig_2_vestfold.png,vestfold,b3,0.152877697841727,0.222469728000952,17,,0.053956834532374,se,mean_error
fig_2_vestfold.png,vestfold,b4,0.18884892086331,0.222469728000952,17,,0.0539568345323738,se,mean_error
fig_2_vestfold.png,vestfold,b5,0.215827338129497,0.29662630400127,17,,0.0719424460431652,se,mean_error
fig_2_vestfold.png,vestfold,b6,0.278776978417266,0.259548016001112,17,,0.0629496402877698,se,mean_error
fig_2_vestfold.png,vestfold,b7,0.368705035971223,0.185391440000793,17,,0.0449640287769781,se,mean_error
fig_2_vestfold.png,vestfold,b8,0.431654676258993,0.333704592001431,17,,0.0809352517985615,se,mean_error
fig_2_vestfold.png,vestfold,b9,0.503597122302159,0.370782880001589,17,,0.0899280575539569,se,mean_error
